logFC	logCPM	PValue	FDR
NM_152274|FAM58A	0.161389825641634	7.90998451916175	0.689761317921437	1
NM_001168465|MAP7D2	0.321832065944415	8.77169216732322	0.69371991159398	1
NM_032926|TCEAL3	0.16609840606956	8.63157921421739	0.695009826355425	1
NR_027139|SPIN3	-0.195497404430737	6.23922062443638	0.695712941877865	1
NR_027456|LINC00894	0.271265374040183	4.95512834372773	0.698212877509168	1
NM_001011551|C1GALT1C1	0.12007962599268	9.05803978171025	0.698373544717192	1
NM_002536|TBC1D25	-0.114920002974245	9.51495585470913	0.69895835454317	1
NM_001145408|NONO	-0.154380716518656	11.464260949118	0.699154019654979	1
NM_017938|TMEM255A	0.470130596400557	6.40065580012338	0.699662277166611	1
NM_001145073|USP27X	0.160007036616552	5.99870342702039	0.700326514404021	1
NM_019007|ARMCX6	-0.147935251785807	8.01716507185579	0.700457897843592	1
NM_001171581|ITM2A	-0.192636995220283	7.54333401043028	0.7009932934618	1
NM_001152|SLC25A5	-0.0760957685052411	13.777179676003	0.702203842644563	1
NM_004458|ACSL4	0.101120046245257	12.1404822648815	0.707728074446657	1
NM_000194|HPRT1	0.0933975441457857	11.6245108898713	0.709163306125823	1
NM_153252|BRWD3	-0.105222155898758	10.2690488437099	0.710157485905572	1
NM_004541|NDUFA1	0.0822703674244072	11.2864356345218	0.712335229766294	1
NR_104107|SLC25A14	-0.198927619563316	6.20452529416398	0.713186815478023	1
NM_006520|DYNLT3	0.121910097475374	9.03056219332088	0.71692039684818	1
NM_015107|PHF8	-0.0889470681883166	10.3524866869242	0.719632429526959	1
NM_005834|TIMM17B	-0.105412592662606	9.77158530815134	0.719696674194713	1
NR_033181|SYAP1	-0.182304377141273	7.85674668160948	0.719707234912728	1
NM_001171163|ZMYM3	-0.186180104011263	4.58285116795321	0.722113041610359	1
NM_007131|ZNF75D	0.117478070144692	8.37946514260818	0.722150061651511	1
NR_026975|FIRRE	-0.26415136535028	6.34948822079912	0.722452381027591	1
NM_153280|UBA1	-0.133324954084712	12.43070707374	0.722726290477422	1
NM_181313|TAZ	0.203416864607334	6.74473107526334	0.723833235528223	1
NM_016500|PBDC1	0.106297235319212	9.63174992054082	0.724006459943214	1
NM_004979|KCND1	0.148097238477526	5.68817384765323	0.728389807346059	1
NM_001195328|RAB9A	0.141505158599919	8.31952261663462	0.728394865366303	1
NM_004019|DMD	0.277538324903222	3.62785067733897	0.731533994168812	1
NM_001171907|CXorf40A	-0.128398538756872	7.83428857711141	0.731568134509898	1
NM_019848|SLC10A3	0.132048468184215	8.59821962096057	0.732546863404186	1
NM_001139457|BCAP31	0.228615508173181	9.74418793032936	0.733118616999971	1
NM_003611|OFD1	-0.0927793942868719	10.3233858308369	0.733368845795327	1
NM_001099922|ALG13	-0.400079245908034	8.4037475504787	0.735335700358522	1
NM_014060|MCTS1	0.0928948839856512	10.6747538865848	0.735989103404155	1
NM_004606|TAF1	-0.162068828022272	10.6710066412694	0.736043315453712	1
NM_002637|PHKA1	-0.220747891583732	5.67166532865321	0.736608016527906	1
NM_007309|DIAPH2	-0.250640929424157	8.04955738701803	0.737423751262633	1
NR_002309|RPS26P11	0.140692251105899	8.56939836529626	0.738144277468471	1
NM_001184898|PHF8	0.231665040174807	3.56829786691183	0.738481568534049	1
NM_173694|ATP11C	0.139378001378932	9.72966458262825	0.746259591690812	1
NM_171998|RAB39B	-0.119904757291668	8.77090225721876	0.748124298324586	1
NM_017669|ERCC6L	0.0960254440666845	9.27921428073678	0.748343832554732	1
NM_005333|HCCS	0.0871055469767166	9.60155642059896	0.749518858666203	1
NR_027455|LINC00893	-0.239304174363393	4.95397964173507	0.749628839776287	1
NM_030624|KLHL15	0.102502237685967	9.39263929198434	0.751827693026367	1
NM_005334|HCFC1	-0.0862458279476955	12.2271722324155	0.752798209105041	1
NR_027383|AKAP17A	0.187079869513215	9.95026470439799	0.753462073496913	1
NR_026742|USP27X-AS1	0.147858394436634	4.9158393413755	0.754290698142061	1
NM_014061|MAGEH1	-0.101099431096592	8.87905871013598	0.758080664872387	1
NM_052957|ACRC	0.130255294401348	5.94277821866617	0.759659161417126	1
NR_030722|FAM104B	0.168318217023126	3.7774867677483	0.761242033518035	1
NM_016484|PDZD11	0.0757425574698615	9.69327382130628	0.761246849456022	1
NM_012310|KIF4A	0.0875585353226876	10.5722963528996	0.762090579029111	1
NM_001032382|PQBP1	-0.102918668281506	9.48769908009317	0.762848759319823	1
NM_001017980|VMA21	0.0696959735015614	10.748839528709	0.763618825391904	1
NM_001042351|G6PD	-0.12756827894527	9.10477371337318	0.766213125577278	1
NM_206917|NGFRAP1	0.234643085712038	6.67063366196527	0.766214697253546	1
NM_181311|TAZ	0.111600774039496	7.70168381336383	0.766429207279034	1
NM_181762|UBE2A	0.233760328084228	6.93840282178164	0.767835940587921	1
NM_001257240|ALG13	-0.246912304010455	6.92820247495497	0.768806129856246	1
NM_201222|MAGED2	-0.124739297308632	9.43275716681433	0.770147328321965	1
NM_001042537|SLC9A6	-0.148653300697119	9.45405355559966	0.770232465993071	1
NM_004182|UXT	-0.0736274584229236	10.9189257594807	0.772076246594304	1
NM_001129765|NSDHL	0.255299443043948	7.44994217578194	0.773573762840201	1
NM_001204467|RBM10	0.0846996517192743	10.0714336436568	0.774276411211544	1
NM_014008|CCDC22	-0.0732596197704402	9.69442434289046	0.774729975878546	1
NM_001024666|SH3KBP1	-0.234926936526724	11.2525744269889	0.77668694405636	1
NM_001271836|CCDC120	-0.112265698235734	7.10920539214947	0.778852279864895	1
NM_001136273|ZFP92	0.23000284635817	4.04226326491282	0.778977807380205	1
NM_001015877|PHF6	0.0919189528885609	10.7951053060657	0.779539462977158	1
NM_002764|PRPS1	-0.0607875831928973	11.180945984639	0.782877964225616	1
NM_017518|HAUS7	-0.0811082740017807	9.11947356366319	0.784180925220605	1
NM_001142386|PDK3	-0.0824244059234225	11.563726654074	0.784500808471616	1
NM_001167972|TRMT2B	-0.105090555397893	8.46202592379384	0.784809737711058	1
NM_001170779|FAM122C	-0.140918713587778	4.71732118166237	0.788842422563388	1
NM_001012755|SLC25A53	0.122211612106646	7.65086701927365	0.789454066091311	1
NM_014496|RPS6KA6	-0.282419673176626	6.26434492004015	0.790426812224278	1
NM_015365|AMMECR1	0.0793808711472126	9.41299754611209	0.790596305455071	1
NM_001164741|ARHGAP4	0.36978119689082	8.05521900824655	0.791378574591631	1
NM_138270|ATRX	0.290178011903674	9.95273778720832	0.794908232201831	1
NM_001010862|SPIN3	-0.096080518116994	8.42352568898404	0.794943693505012	1
NM_138737|HEPH	0.353603640799503	6.08145639671894	0.79595472455023	1
NR_026710|ASMTL-AS1	0.15960343286159	5.77874224424476	0.799251239708493	1
NM_001166422|HDAC8	-0.155556408261102	4.91659911846617	0.799702607538622	1
NM_001018055|BRCC3	0.0924348589212972	9.53400124264148	0.800486988361382	1
NM_170750|PSMD10	0.136840547983209	6.81688413206322	0.800550913349356	1
NM_001448|GPC4	0.305858917817613	8.69253715586609	0.804519708218121	1
NM_022117|TSPYL2	-0.069035993058886	9.62159931491375	0.806313136731056	1
NR_033836|PIGA	-0.155636907813972	6.43031049318291	0.808848198452817	1
NM_001166278|DLG3	-0.154182041636658	8.38633033035913	0.809617665529054	1
NM_001242640|BRCC3	-0.110390103659661	8.0123878265215	0.80976765803476	1
NM_018301|RBM41	0.100642173300807	7.8132887849079	0.811082849001046	1
NM_024917|TRMT2B	-0.17254878382354	8.06736313951204	0.812173281389261	1
NR_027232|LINC00685	-0.153896831439737	4.80856208404429	0.813361266090682	1
NM_006743|RBM3	-0.0668895200510671	13.3364249613264	0.814839537549376	1
NM_016032|ZDHHC9	-0.0762536390850814	8.70967199191718	0.814946538149199	1
NR_029379|PHKA2-AS1	-0.14345695455792	4.06323075489979	0.816116029588307	1
NM_001039590|USP9X	0.0991665222215895	9.8679441230127	0.817455327319752	1
NM_006280|SSR4	-0.107163664735561	11.7314589301263	0.817564473467919	1
NM_001184819|GNL3L	-0.107741094001336	10.6005408697293	0.818053719374727	1
NM_001080425|BEX4	0.168770528797707	8.08084866383706	0.821205635308811	1
NM_004992|MECP2	-0.0574143402300132	10.3308154347236	0.824762428762266	1
NM_007137|ZNF81	-0.103184341163763	8.14583134107118	0.827384034866744	1
NM_032508|TMEM185A	-0.0855686426126478	8.16338163546126	0.828320200667252	1
NM_001168478|ARMCX5	-0.219547839958798	7.24207841904973	0.828599468060075	1
NM_000116|TAZ	0.0870218825073332	7.7646922746184	0.829944599711452	1
NM_018486|HDAC8	-0.0759472515947806	8.45608625124608	0.831023494415746	1
NM_001195214|YIPF6	0.323567225727583	4.4137060010581	0.83207971405063	1
NM_001256120|NAA10	0.101751416488529	7.72781567644173	0.832942226967823	1
NM_001130846|AIFM1	0.156372962800017	4.55329747084563	0.833486289811898	1
NM_001171909|CXorf40A	-0.116678844332906	5.67001230923513	0.834452749395149	1
NM_001018113|FANCB	-0.0874736291380809	7.36443038477521	0.835794824237218	1
NM_000132|F8	-0.171294400754359	3.79735451914517	0.836714052814391	1
NM_005840|SPRY3	-0.103356302032125	4.35432762187049	0.837193468863544	1
NM_001669|ARSD	-0.100446687325978	7.60437282813027	0.838764367652483	1
NM_033215|PPP1R3F	0.0822666221467609	6.52512660637374	0.839302490940627	1
NM_002970|SAT1	-0.0615031332536354	10.9251561793753	0.842785858456522	1
NR_033187|PIN4	-0.0740246935474606	6.87018193105936	0.843253625828926	1
NM_001042480|GEMIN8	0.0803836818923553	7.57497911929128	0.843298461230849	1
NM_006579|EBP	-0.0481073136687708	11.035911510687	0.843600933861106	1
NM_206915|NGFRAP1	-0.145763213112547	5.64119663574237	0.844643404299265	1
NR_028379|FTX	0.200242201183902	6.78472256609916	0.844830748474641	1
NM_144658|DOCK11	0.0572997620059058	10.7454571223835	0.847324855681611	1
NM_016608|ARMCX1	0.180793040628409	6.50176996494947	0.84790721692061	1
NM_018466|ALG13	-0.235545717155519	5.72668527956398	0.848233413850482	1
NM_001135998|NDUFB11	-0.0473565232623532	10.3825087617726	0.849458693127486	1
NM_001110556|FLNA	0.0774724102376415	13.8003920237273	0.850374947590875	1
NM_021109|TMSB4X	0.0438696077599235	17.7098070522396	0.851587452805065	1
NM_001078171|FAM127A	0.0611042640668012	9.08327563224838	0.852517569370586	1
NM_001025265|CXorf65	0.132964288484484	4.34802630426228	0.852656786686115	1
NM_001018025|MTCP1	0.122567804820096	5.21825004490579	0.853299094328277	1
NM_001137554|MCTS1	-0.184167620361686	8.25761183178371	0.855061090158248	1
NM_001081573|GAB3	-0.146374327278369	6.32349321128018	0.857212270658458	1
NM_001289773|MED14OS	0.137801329235149	4.39540006149846	0.858078865091525	1
NM_001136159|OTUD5	0.22779398784907	6.57634873367911	0.858120477361206	1
NM_003159|CDKL5	0.132155107689697	5.2095718385369	0.858717765832724	1
NM_001037171|ACOT9	-0.0532164687693645	9.8793403721128	0.859846775861268	1
NR_027402|FAM223B	0.197858091196471	2.66917662577716	0.863242448696083	1
NM_001142420|MORF4L2	0.0909794378660223	5.22974545858716	0.865817465029756	1
NM_001504|CXCR3	0.116296556938716	9.05361556757035	0.868168475486435	1
NM_001142422|MORF4L2	0.0811261745724458	6.1249406556006	0.868248688050865	1
NM_177948|ARMCX3	0.211149909522209	5.20886273726791	0.868784628645088	1
NM_198279|CXorf23	0.0568161215418452	7.93881933616001	0.869483947016149	1
NM_175859|CTPS2	0.0672101372472051	9.2910886446659	0.86957493596371	1
NM_014380|NGFRAP1	-0.211175051219267	2.88629763005622	0.874000462730872	1
NM_001306144|MTMR1	0.03184543234432	10.6798446987137	0.8740947343329	1
NM_017413|APLN	-0.12915061339803	6.16143841147037	0.874780593982324	1
NM_003254|TIMP1	-0.0688662655081504	10.7278836121017	0.875092536036726	1
NM_001122898|CD99	-0.206632553358284	8.06897622161942	0.875109104240977	1
NM_002893|RBBP7	0.0331053372869016	12.1495079150877	0.875157987698645	1
NM_001099857|IKBKG	0.0697244811817283	8.75757867889667	0.877928066407049	1
NM_006223|PIN4	0.0606705661547769	7.80525321554756	0.878194334796206	1
NM_032796|SYAP1	0.0405009242113828	10.9001332495329	0.87865297598741	1
NM_001307944|UPRT	-0.119491022186671	6.98926225695314	0.879891567052324	1
NM_001170756|FAM122B	0.126036929931989	7.90076051195631	0.881023924861708	1
NM_001277710|CD99	-0.315853389241855	4.60027032365009	0.881249683025293	1
NM_004208|AIFM1	-0.0327116453133178	11.4172925053303	0.881946785358429	1
NM_005660|SLC35A2	0.0857682260714402	6.1057169482354	0.8846457918427	1
NM_152787|TAB3	0.0382530071222131	10.1758980247553	0.887441469942049	1
NM_000328|RPGR	-0.0655085376870737	7.61097014627957	0.888186258706801	1
NM_004085|TIMM8A	0.0406419198202194	8.78259826966025	0.889074078932992	1
NM_152695|ZNF449	0.0491416240007975	6.36252666319884	0.891254242428952	1
NM_007130|ZNF41	0.0428971333530641	8.58382510226364	0.893248702660786	1
NM_005342|HMGB3	0.0406701916824071	10.302403897986	0.896012514328818	1
NM_001363|DKC1	0.116265190643585	11.2689679561588	0.896781632335498	1
NM_001129898|KRBOX4	-0.0567209987483157	6.4728890848702	0.896904101981699	1
NM_001167989|PQBP1	-0.120601826865363	6.00805732754372	0.897444927456258	1
NM_006406|PRDX4	0.0481340424827071	10.555766597855	0.89784328600523	1
NM_000402|G6PD	-0.0448605750250505	10.2686560486585	0.898789386910105	1
NM_002186|IL9R	0.0912562575943904	6.05688184454113	0.899127830553129	1
NM_020137|GRIPAP1	-0.0289266707286095	10.8955275306218	0.900053511865206	1
NM_001166426|WDR13	-0.0434927125476689	9.39391178472476	0.900262019970941	1
NM_052936|ATG4A	-0.0382946902747729	8.98879097849105	0.901926682771495	1
NM_002668|PLP2	0.0317388608890065	11.1487965600837	0.902793944558878	1
NR_003238|H2BFXP	0.0614573362697124	5.31427986858129	0.902806295463573	1
NM_004586|RPS6KA3	0.0289753671181053	11.1520695821152	0.903584296689079	1
NM_033031|CCNB3	0.091871558751001	3.5334568010099	0.903986146667093	1
NM_023934|FUNDC2	-0.0276312647514041	10.9827629320666	0.904112835364476	1
NM_002139|RBMX	0.0235678894420014	12.925236266408	0.904287041708688	1
NM_001199972|RPL36A	-0.106986844443186	8.46954243201579	0.904310496451389	1
NR_037927|SSR4	-0.0790803569946053	6.7919025587616	0.905326113305522	1
NM_004699|FAM50A	-0.0333951188990133	10.7608737440645	0.905703791747193	1
NM_005088|AKAP17A	-0.120924072738767	10.2091225953507	0.905959276694737	1
NM_178124|CXorf40A	-0.0410909998552905	8.75370719937639	0.905997787380276	1
NM_025159|CXorf21	-0.0531982829915961	10.4598403732957	0.907061823296865	1
NM_016542|STK26	0.0522998634743485	11.3729901440315	0.90832808211309	1
NM_033518|SLC38A5	-0.0333850785765744	10.7478083874815	0.908530323587102	1
NM_015884|MBTPS2	-0.0338744058070593	9.28584020741744	0.908973188452187	1
NM_001037540|SCML1	-0.130977043694252	3.62200780074244	0.909826523887118	1
NM_021029|RPL36A	0.0294480349877683	12.2239337746965	0.910590610878315	1
NM_001456|FLNA	0.0410901396213117	13.3738472560546	0.913294190361385	1
NM_001303543|VBP1	-0.135568489820657	6.65443660723622	0.920596310476872	1
NR_073156|HAUS7	-0.0406023262836185	6.14537198776321	0.921243970887443	1
NM_015185|ARHGEF9	-0.0668581751176023	9.46617248517188	0.921262152806232	1
NM_177949|ARMCX2	0.0469586779814314	8.99591438184198	0.922484622546359	1
NR_046706|MID1IP1-AS1	0.0550395794883303	4.44046024565209	0.92296755473687	1
NR_034005|LINC00891	0.067670162400007	5.08091242817917	0.923735832853476	1
NM_181312|TAZ	-0.0573212818048442	6.53755021213697	0.924927363612561	1
NM_001184797|TMLHE	-0.0912933385891512	5.07323312925137	0.926061412844964	1
NM_004429|EFNB1	0.0633205322348177	5.45605614894329	0.926459181871384	1
NM_001256197|ARAF	0.0351185723789887	7.9321634835635	0.927012293842268	1
NM_001013845|CXorf40B	-0.0269702461868269	9.47007980513682	0.93118064304396	1
NM_014235|UBL4A	-0.0203420268103471	10.0985605641165	0.931264057089174	1
NM_001173517|MAP7D3	0.0923756851942194	4.21841556574166	0.931321397419403	1
NM_001024455|RGAG4	-0.0812690267291091	5.02020763518063	0.93155579226909	1
NM_002294|LAMP2	0.0311689998126928	9.06659821771761	0.933249701123804	1
NM_174869|IDH3G	0.0471394284381756	8.2813403841715	0.933878989921202	1
NM_194324|TMSB15B	0.0450973633020014	6.53660815562381	0.935775121494985	1
NM_001168385|ALG13	0.0511680997572876	6.27495857112665	0.936034088084998	1
NM_001305840|TCEAL4	0.0956914486834434	4.80107945133826	0.936173159736908	1
NM_012280|FTSJ1	0.0242022319363088	10.0701647933035	0.936500495490844	1
NM_001010986|ATP11C	-0.0244736183079227	9.5472154993731	0.936905969563427	1
NM_198333|P2RY10	0.0242557721971126	9.49026367063022	0.938150413116246	1
NM_003410|ZFX	0.0649490476711387	9.4939543273081	0.938223311547282	1
NM_016607|ARMCX3	-0.0292677130247373	9.46823075195907	0.938475732555615	1
NR_110410|RAP2C-AS1	0.0452465849520362	4.99263238311835	0.93889526698168	1
NM_018684|ZC4H2	-0.067045113492468	8.06780745222642	0.939312438576523	1
NM_058163|TSR2	-0.0192448006394967	10.3527916430973	0.939384759639868	1
NR_027131|NKAPP1	0.0264868247678324	5.72318754916618	0.943845001904036	1
NM_153333|TCEAL8	0.0174812258080667	9.99105444887166	0.94590642920542	1
NM_173794|FUNDC1	-0.0210705839417943	8.78947553616598	0.94752152177981	1
NM_006729|DIAPH2	0.0529547135512632	8.35704525030594	0.948273696853698	1
NM_145305|SLC25A43	-0.0205490569039081	9.19801724134464	0.948488597287036	1
NM_001078173|FAM127C	-0.0872473564618027	3.7680607139517	0.949037235156498	1
NM_001029891|PGAM4	-0.0164236923835387	12.0670294773323	0.94928934230072	1
NM_173470|MMGT1	-0.0146331011027692	9.98897510158914	0.949979494082138	1
NM_001029896|WDR45	-0.0235872172028722	8.67685858531834	0.949995652880391	1
NM_000061|BTK	-0.0162021358701895	12.2089784997956	0.9513739339194	1
NM_003916|AP1S2	0.0202875811183264	10.7345400008106	0.953708733448834	1
NM_016937|POLA1	-0.0147397290933236	11.0509914968347	0.955072179221185	1
NM_012084|GLUD2	-0.0220878878372354	7.48648209658566	0.955641607726046	1
NM_024597|MAP7D3	0.0144188892012359	9.58525830127266	0.957186765368862	1
NM_001012968|SPIN4	-0.0157531157893276	9.03103002612922	0.957368603075606	1
NM_201286|USP51	0.0252480294350408	6.58613794115861	0.958768626938291	1
NM_004794|RAB33A	0.0172162366748306	9.31315058041426	0.960121510378365	1
NM_001184745|PPP1R3F	0.0774990455244605	4.02373079623188	0.961725411256007	1
NM_006089|SCML2	-0.0547089984155381	3.42048528157797	0.962337260747217	1
NM_001166599|FAM122B	-0.0223080281201288	10.1427844950027	0.96285215540522	1
NM_183353|RLIM	-0.0975398091384469	8.98954004260419	0.96404476492272	1
NM_001170780|FAM122C	-0.0401012746264163	4.23902828528092	0.964349200899892	1
NM_000117|EMD	0.0131362788569259	10.5593653933763	0.964961102105031	1
NM_181303|NLGN3	0.0362868035650615	4.57748351252269	0.965092971133841	1
NM_000052|ATP7A	-0.0157058046898504	10.1573112475895	0.966138585306812	1
NM_001018109|PIR	0.0164834454525805	8.88351630048055	0.966678053087205	1
NM_006201|CDK16	-0.0108129603703985	10.2213083408889	0.968142923558602	1
NM_013995|LAMP2	0.0100836745429415	11.1866868765374	0.968337967331799	1
NM_001170784|FAM122C	-0.0575232323078297	4.09944231935498	0.969191718755163	1
NR_110022|DKC1	0.0708416167039934	7.78019785259569	0.969281187269022	1
NM_018094|GSPT2	0.010535837422197	9.28475666432411	0.970664983469221	1
NM_017883|WDR13	-0.0193697864562418	7.78033326409862	0.972717986031284	1
NM_004344|CETN2	0.00943058592208666	9.20125120391962	0.973448946871047	1
NR_103768|CH17-340M24.3	0.0257152644575558	5.29144279478	0.974090258108786	1
NM_001163280|HTATSF1	0.0142654223535918	9.17142396560663	0.974789145322115	1
NM_016120|RLIM	0.0101118595738769	11.038117884567	0.975429603806966	1
NR_038978|MORF4L2-AS1	0.0287910586048208	4.57182445855231	0.976054085361546	1
NM_003022|SH3BGRL	0.00576782342580332	12.2456649917014	0.977629944523282	1
NR_033380|CD99P1	-0.0390350142256831	4.39607638258327	0.978071145019852	1
NM_004840|ARHGEF6	-0.00877429771985334	10.5426028542748	0.979604455681833	1
NM_000169|GLA	0.00892636586753172	9.23317617055393	0.979786688915361	1
NM_144495|PQBP1	-0.0226628424108103	5.38167830497504	0.979822162410406	1
NM_004493|HSD17B10	-0.00645685588372505	11.0811058250993	0.98023286190981	1
NM_021783|EDA2R	-0.0263143502824602	8.42596484489694	0.981429682021242	1
NM_002414|CD99	0.00682214277334157	11.4774599548544	0.982488678690529	1
NM_000390|CHM	0.00568936240144335	9.44260058450483	0.98646493147625	1
NM_001010888|ZC3H12B	0.00977513248753112	5.11565669232908	0.98692839808432	1
NM_006730|DNASE1L1	-0.0232333114203538	6.42843213375553	0.986940070520642	1
NM_001171136|ZBED1	0.0112113039700788	11.0214680865417	0.987421947935846	1
NM_013444|UBQLN2	0.00340368787694818	10.5910495328721	0.987425252503251	1
NM_019597|HNRNPH2	-0.00299679007276739	11.1912280317128	0.98832719436694	1
NM_006150|PRICKLE3	0.00638565459776416	8.85201113477908	0.988340075663386	1
NM_001303626|RPL10	0.00397179144317127	13.7655163957883	0.991961419560449	1
NM_015691|WWC3	0.00825026550899472	10.4381320701321	0.992129713363144	1
NR_015353|LINC01278	0.00403829110687892	8.3345440837337	0.992598279419701	1
NM_007156|ZXDA	0.00629369402823345	7.08000297091506	0.994155880740838	1
NM_002910|RENBP	0.00401080719745905	7.42680901870556	0.99591197484883	1
NM_006649|UTP14A	0.00120701824454935	10.4504866806919	0.996288477631714	1
NM_015698|GPKOW	0.00122943782749938	9.63799086219409	0.996809711185881	1
NM_001042749|STAG2	0.00202068190375403	10.7666563369638	0.998218895882509	1
NM_012216|MID2	-0.0743252569869105	2.9279197137301	0.999999999999984	1
NM_001166420|HDAC8	0.0171022347236893	4.166623206777	1	1
NR_131982|LOC105373383	0.0345276312725398	2.77169297413823	1	1
NM_032335|PHF6	-0.0177979674073907	5.02087625403995	1	1
NR_039980|LOC286437	0.00647732268094943	5.61812312496718	1	1
